Unnamed: 0,geo,time,Search_impression,Display_impression,Video_impression,DemandGen_impression,Search_spend,Display_spend,Video_spend,DemandGen_spend,Conversions,Population,Revenue_Per_Conversion
4461,Texas,2025-01-06,"4,377","4,556","23,760","8,808","$1,023.74 ",$86.45 ,$139.13 ,$60.95 ,8,29527941,"$4,704 "
4462,Texas,2025-01-13,"8,132","5,146","26,434","5,360","$2,640.56 ",$20.80 ,$141.94 ,$84.19 ,22,29527941,"$12,936 "
4463,Texas,2025-01-20,"13,920","5,105","20,222","5,672","$5,549.17 ",$58.48 ,$149.73 ,$104.28 ,61,29527941,"$35,868 "
4464,Texas,2025-01-27,"11,009","2,574","16,691","7,307","$4,367.72 ",$42.19 ,$151.29 ,$135.96 ,36,29527941,"$21,168 "
4465,Texas,2025-02-03,"5,535","1,330","6,924","6,838","$2,167.05 ",$35.74 ,$104.76 ,$89.07 ,23,29527941,"$13,524 "
4466,Texas,2025-02-10,"5,594",640,"4,211","2,020","$1,880.92 ",$52.93 ,$76.51 ,$86.77 ,20,29527941,"$11,760 "
4467,Texas,2025-02-17,"4,588",281,"3,668","1,934","$1,523.84 ",$25.24 ,$68.21 ,$59.37 ,23,29527941,"$13,524 "
4500,Utah,2024-02-05,347,76,"3,115",184,$164.01 ,$0.49 ,$30.40 ,$1.53 ,1,3337975,$588 
4501,Utah,2024-02-12,434,29,"2,462","1,420",$118.21 ,$0.57 ,$27.67 ,$7.94 ,3,3337975,"$1,764 "
4502,Utah,2024-02-19,603,814,"3,408",336,$157.00 ,$5.45 ,$28.42 ,$1.55 ,1,3337975,$588 
4503,Utah,2024-02-26,317,359,"1,381",147,$77.66 ,$0.82 ,$15.48 ,$1.67 ,0,3337975,$0 
4504,Utah,2024-03-04,384,719,"1,820",400,$123.56 ,$0.92 ,$11.51 ,$2.40 ,1,3337975,$588 
4505,Utah,2024-03-11,506,594,"2,611",553,$113.81 ,$7.83 ,$24.64 ,$1.84 ,4,3337975,"$2,352 "
4506,Utah,2024-03-18,460,412,"2,296",98,$133.05 ,$6.04 ,$25.78 ,$0.48 ,5,3337975,"$2,940 "
4526,Utah,2024-08-12,439,295,701,40,$112.04 ,$0.37 ,$11.62 ,$0.95 ,1,3337975,$588 
4527,Utah,2024-08-19,417,153,848,134,$171.31 ,$0.00 ,$13.84 ,$1.64 ,1,3337975,$588 
4528,Utah,2024-08-26,479,170,656,480,$154.51 ,$0.30 ,$9.00 ,$1.60 ,1,3337975,$588 
4529,Utah,2024-09-02,645,294,693,111,$174.95 ,$3.85 ,$10.57 ,$10.23 ,2,3337975,"$1,176 "
4530,Utah,2024-09-09,442,169,645,75,$141.11 ,$1.83 ,$9.24 ,$0.54 ,0,3337975,$0 
4531,Utah,2024-09-16,356,"1,549",609,102,$93.17 ,$11.51 ,$9.96 ,$1.17 ,0,3337975,$0 
4532,Utah,2024-09-23,368,"2,188",543,77,$58.95 ,$4.92 ,$6.09 ,$1.86 ,2,3337975,"$1,176 "
4533,Utah,2024-09-30,496,"3,015",681,119,$143.58 ,$2.92 ,$9.80 ,$2.20 ,0,3337975,$0 
4534,Utah,2024-10-07,473,172,566,59,$69.78 ,$0.51 ,$8.90 ,$1.20 ,1,3337975,$588 
4535,Utah,2024-10-14,441,176,486,98,$133.76 ,$50.16 ,$9.51 ,$1.99 ,0,3337975,$0 
4536,Utah,2024-10-21,328,8,"1,261",103,$153.54 ,$0.00 ,$6.28 ,$0.94 ,0,3337975,$0 
4537,Utah,2024-10-28,391,37,318,126,$107.16 ,$0.00 ,$7.82 ,$1.49 ,0,3337975,$0 
4538,Utah,2024-11-04,538,727,440,118,$161.08 ,$14.52 ,$14.26 ,$1.27 ,0,3337975,$0 
4539,Utah,2024-11-11,808,"2,286",383,97,$225.56 ,$19.00 ,$12.87 ,$1.83 ,1,3337975,$588 
4540,Utah,2024-11-18,698,"1,813","2,683",116,$234.06 ,$2.89 ,$10.30 ,$0.39 ,2,3337975,"$1,176 "
4541,Utah,2024-11-25,523,539,"1,655",71,$186.38 ,$0.98 ,$9.86 ,$2.00 ,0,3337975,$0 
4542,Utah,2024-12-02,421,998,"1,276",202,$267.34 ,$279.51 ,$9.97 ,$0.78 ,2,3337975,"$1,176 "
4543,Utah,2024-12-09,542,626,"1,029",116,$233.74 ,$7.91 ,$8.28 ,$0.38 ,3,3337975,"$1,764 "
4544,Utah,2024-12-16,463,413,649,28,$130.61 ,$8.15 ,$9.40 ,$0.03 ,1,3337975,$588 
4545,Utah,2024-12-23,519,109,816,52,$136.75 ,$0.00 ,$8.43 ,$1.61 ,0,3337975,$0 
4546,Utah,2024-12-30,362,287,"1,310",199,$99.99 ,$3.29 ,$12.21 ,$3.28 ,0,3337975,$0 
4547,Utah,2025-01-06,355,515,"1,927","1,277",$186.18 ,$0.60 ,$11.54 ,$4.76 ,0,3337975,$0 
4548,Utah,2025-01-13,752,761,"1,521",593,$114.95 ,$1.54 ,$8.00 ,$4.20 ,2,3337975,"$1,176 "
4549,Utah,2025-01-20,985,691,"1,165",452,$200.18 ,$7.24 ,$8.41 ,$7.77 ,1,3337975,$588 
4550,Utah,2025-01-27,"1,027",388,"1,096",814,$283.27 ,$0.81 ,$7.04 ,$7.09 ,1,3337975,$588 
4551,Utah,2025-02-03,596,114,343,698,$228.92 ,$0.00 ,$3.98 ,$8.51 ,1,3337975,$588 
4552,Utah,2025-02-10,646,55,250,160,$174.84 ,$1.67 ,$4.00 ,$5.78 ,0,3337975,$0 
4553,Utah,2025-02-17,464,21,235,197,$178.27 ,$0.00 ,$3.10 ,$4.57 ,2,3337975,"$1,176 "
4666,Vermont,2024-02-05,71,14,482,36,$7.17 ,$0.00 ,$4.96 ,$0.18 ,0,643077,$0 
4667,Vermont,2024-02-12,81,20,430,202,$15.91 ,$0.00 ,$4.40 ,$1.05 ,0,643077,$0 
4668,Vermont,2024-02-19,118,206,518,58,$34.44 ,$6.24 ,$4.61 ,$0.59 ,1,643077,$588 
4669,Vermont,2024-02-26,80,99,225,19,$18.44 ,$0.00 ,$1.90 ,$0.27 ,0,643077,$0 
4670,Vermont,2024-03-04,90,181,311,67,$12.17 ,$6.36 ,$1.65 ,$0.46 ,1,643077,$588 
4671,Vermont,2024-03-11,96,179,384,113,$25.95 ,$0.00 ,$3.53 ,$0.38 ,0,643077,$0 
4672,Vermont,2024-03-18,105,148,348,15,$51.91 ,$0.49 ,$4.03 ,$0.00 ,1,643077,$588 
4692,Vermont,2024-08-12,107,135,124,6,$29.04 ,$0.27 ,$2.32 ,$0.03 ,0,643077,$0 
4693,Vermont,2024-08-19,87,27,135,34,$45.95 ,$0.00 ,$1.62 ,$0.72 ,2,643077,"$1,176 "
4694,Vermont,2024-08-26,108,122,121,88,$51.93 ,$0.00 ,$1.68 ,$0.15 ,0,643077,$0 
4695,Vermont,2024-09-02,116,137,141,18,$22.17 ,$1.60 ,$2.37 ,$0.73 ,0,643077,$0 
4696,Vermont,2024-09-09,81,99,134,8,$12.46 ,$2.15 ,$2.02 ,$0.07 ,0,643077,$0 
4697,Vermont,2024-09-16,50,673,130,31,$20.19 ,$0.00 ,$2.63 ,$0.71 ,0,643077,$0 
4698,Vermont,2024-09-23,83,949,119,12,$41.31 ,$0.60 ,$2.09 ,$0.09 ,0,643077,$0 
4699,Vermont,2024-09-30,104,877,113,13,$39.49 ,$3.20 ,$1.54 ,$0.14 ,0,643077,$0 
4700,Vermont,2024-10-07,95,81,99,6,$248.91 ,$0.02 ,$1.18 ,$0.06 ,1,643077,$588 
4701,Vermont,2024-10-14,98,67,72,11,$66.76 ,$0.00 ,$1.08 ,$0.05 ,0,643077,$0 
4702,Vermont,2024-10-21,91,6,375,5,$98.87 ,$0.00 ,$1.54 ,$0.01 ,0,643077,$0 
4703,Vermont,2024-10-28,71,14,38,30,$6.46 ,$0.00 ,$2.47 ,$0.56 ,0,643077,$0 
4704,Vermont,2024-11-04,89,182,87,29,$31.39 ,$1.09 ,$2.73 ,$0.03 ,0,643077,$0 
4705,Vermont,2024-11-11,126,449,67,13,$50.45 ,$2.15 ,$1.14 ,$0.07 ,0,643077,$0 
4706,Vermont,2024-11-18,155,343,466,39,$25.63 ,$0.00 ,$3.09 ,$0.05 ,0,643077,$0 
4707,Vermont,2024-11-25,107,85,274,11,$24.36 ,$2.47 ,$1.36 ,$0.02 ,0,643077,$0 
4708,Vermont,2024-12-02,105,136,144,35,$46.05 ,$0.25 ,$1.27 ,$0.06 ,0,643077,$0 
4709,Vermont,2024-12-09,95,89,210,34,$47.70 ,$0.09 ,$1.98 ,$0.03 ,0,643077,$0 
4710,Vermont,2024-12-16,80,65,163,17,$61.13 ,$3.48 ,$1.79 ,$0.02 ,0,643077,$0 
4711,Vermont,2024-12-23,81,7,162,5,$37.71 ,$0.00 ,$1.65 ,$2.17 ,1,643077,$588 
4712,Vermont,2024-12-30,91,44,287,51,$25.12 ,$0.02 ,$1.79 ,$0.21 ,0,643077,$0 
4713,Vermont,2025-01-06,58,90,326,174,$4.27 ,$0.16 ,$1.72 ,$0.42 ,0,643077,$0 
4714,Vermont,2025-01-13,122,192,425,81,$12.86 ,$0.63 ,$1.60 ,$0.50 ,0,643077,$0 
4715,Vermont,2025-01-20,148,132,252,73,$58.69 ,$0.22 ,$2.44 ,$0.53 ,0,643077,$0 
4716,Vermont,2025-01-27,169,40,204,162,$43.64 ,$0.00 ,$3.14 ,$2.79 ,0,643077,$0 
4717,Vermont,2025-02-03,103,29,68,141,$51.71 ,$1.25 ,$0.62 ,$1.73 ,0,643077,$0 
4718,Vermont,2025-02-10,107,12,48,18,$26.17 ,$0.00 ,$0.90 ,$0.86 ,0,643077,$0 
4719,Vermont,2025-02-17,83,2,57,28,$42.11 ,$0.00 ,$1.02 ,$0.31 ,1,643077,$588 
4739,Virginia,2024-02-05,"1,185","2,492","10,662",498,$495.09 ,$29.96 ,$103.78 ,$5.15 ,9,8642274,"$5,292 "
4740,Virginia,2024-02-12,"1,294","1,011","7,710","1,413",$365.22 ,$25.67 ,$84.08 ,$12.30 ,6,8642274,"$3,528 "
4741,Virginia,2024-02-19,"2,165","6,371","8,438",911,$473.43 ,$95.24 ,$77.17 ,$8.99 ,6,8642274,"$3,528 "
4742,Virginia,2024-02-26,"1,081","2,355","4,304",548,$277.04 ,$52.95 ,$49.59 ,$6.92 ,6,8642274,"$3,528 "
4743,Virginia,2024-03-04,"1,039","3,802","7,058",962,$280.26 ,$37.15 ,$48.64 ,$7.89 ,6,8642274,"$3,528 "
4744,Virginia,2024-03-11,"1,595","3,640","7,672","2,096",$541.57 ,$44.18 ,$78.18 ,$10.17 ,7,8642274,"$4,116 "
4745,Virginia,2024-03-18,"1,691","3,277","7,055",415,$615.52 ,$68.42 ,$79.80 ,$10.96 ,6,8642274,"$3,528 "
4765,Virginia,2024-08-12,"2,243","4,484","3,789",96,$708.04 ,$33.66 ,$52.91 ,$1.52 ,6,8642274,"$3,528 "
4766,Virginia,2024-08-19,"1,970",944,"3,777",328,$999.66 ,$65.76 ,$52.20 ,$5.94 ,11,8642274,"$6,468 "
4767,Virginia,2024-08-26,"2,327","1,968","4,093","1,824",$946.42 ,$77.45 ,$50.65 ,$2.36 ,8,8642274,"$4,704 "
4768,Virginia,2024-09-02,"2,438","2,896","4,585",370,$919.21 ,$52.11 ,$64.64 ,$6.67 ,8.5,8642274,"$4,998 "
4769,Virginia,2024-09-09,"1,881","2,615","4,149",234,$781.69 ,$41.76 ,$59.13 ,$3.02 ,3.5,8642274,"$2,058 "
4770,Virginia,2024-09-16,"1,668","10,465","3,913",426,$816.96 ,$76.20 ,$60.50 ,$5.11 ,10,8642274,"$5,880 "
4771,Virginia,2024-09-23,"1,888","14,651","3,699",374,$747.58 ,$60.37 ,$53.88 ,$11.27 ,5,8642274,"$2,940 "
4772,Virginia,2024-09-30,"2,011","17,244","4,015",599,$763.29 ,$67.95 ,$55.98 ,$14.43 ,4,8642274,"$2,352 "
4773,Virginia,2024-10-07,"1,979","1,537","3,367",337,$721.20 ,$17.38 ,$49.47 ,$7.32 ,4,8642274,"$2,352 "
4774,Virginia,2024-10-14,"1,953","1,324","2,660",448,$821.74 ,$21.55 ,$43.93 ,$7.13 ,4,8642274,"$2,352 "
4775,Virginia,2024-10-21,"1,813",172,"8,634",522,"$1,128.80 ",$17.24 ,$44.10 ,$14.12 ,5,8642274,"$2,940 "
4776,Virginia,2024-10-28,"1,727",286,"2,074",550,$802.38 ,$0.29 ,$40.86 ,$6.35 ,3,8642274,"$1,764 "
4777,Virginia,2024-11-04,"2,307","3,064","2,849",497,"$1,135.14 ",$76.19 ,$50.72 ,$7.89 ,11,8642274,"$6,468 "
4778,Virginia,2024-11-11,"3,168","6,861","2,108",369,"$1,350.94 ",$79.25 ,$42.63 ,$10.29 ,5,8642274,"$2,940 "
4779,Virginia,2024-11-18,"2,654","9,325","10,094",350,"$1,511.24 ",$76.26 ,$51.39 ,$26.04 ,5,8642274,"$2,940 "
4780,Virginia,2024-11-25,"2,234","3,295","6,229",352,"$1,100.74 ",$126.43 ,$50.83 ,$4.06 ,3,8642274,"$1,764 "
4781,Virginia,2024-12-02,"1,967","5,710","5,078",772,$903.24 ,$105.59 ,$47.84 ,$8.90 ,3,8642274,"$1,764 "
4782,Virginia,2024-12-09,"2,200","4,286","4,601",444,"$1,124.28 ",$194.15 ,$50.45 ,$6.82 ,12,8642274,"$7,056 "
4783,Virginia,2024-12-16,"1,968","3,731","3,455",201,$933.28 ,$128.35 ,$53.00 ,$17.56 ,6,8642274,"$3,528 "
4784,Virginia,2024-12-23,"2,020",987,"3,890",163,$991.34 ,$94.56 ,$44.96 ,$17.63 ,2,8642274,"$1,176 "
4785,Virginia,2024-12-30,"1,568","1,743","7,650",827,$546.85 ,$17.55 ,$49.21 ,$19.32 ,2,8642274,"$1,176 "
4786,Virginia,2025-01-06,"1,468","3,766","13,976","3,191",$374.49 ,$75.21 ,$59.70 ,$30.19 ,3,8642274,"$1,764 "
4787,Virginia,2025-01-13,"2,762","5,216","24,570","1,824",$914.25 ,$43.65 ,$61.80 ,$26.64 ,11,8642274,"$6,468 "
4788,Virginia,2025-01-20,"3,224","4,524","17,378","2,043","$1,273.95 ",$31.70 ,$83.93 ,$28.14 ,11,8642274,"$6,468 "
4789,Virginia,2025-01-27,"3,072","2,457","20,044","2,617","$1,310.96 ",$37.02 ,$60.51 ,$25.35 ,6,8642274,"$3,528 "
4790,Virginia,2025-02-03,"2,149","1,397","5,505","2,189",$942.54 ,$49.05 ,$31.66 ,$24.32 ,11,8642274,"$6,468 "
4791,Virginia,2025-02-10,"2,253",689,"1,452",684,"$1,095.09 ",$46.44 ,$22.28 ,$29.31 ,15,8642274,"$8,820 "
4792,Virginia,2025-02-17,"1,794",264,"1,396",686,$754.65 ,$5.84 ,$23.47 ,$21.27 ,5,8642274,"$2,940 "
4840,Washington,2024-02-05,"1,417",910,"11,663",583,$497.62 ,$19.99 ,$118.21 ,$4.75 ,12,7796941,"$7,056 "
4841,Washington,2024-02-12,"1,886",407,"8,817","1,459",$462.75 ,$8.00 ,$100.49 ,$15.73 ,10,7796941,"$5,880 "
4842,Washington,2024-02-19,"2,745","3,497","12,267","1,240",$460.15 ,$39.23 ,$109.48 ,$10.03 ,7,7796941,"$4,116 "
4843,Washington,2024-02-26,"1,369","1,653","5,224",474,$374.27 ,$37.54 ,$57.82 ,$7.44 ,7,7796941,"$4,116 "
4844,Washington,2024-03-04,"1,406","2,518","6,745",817,$348.69 ,$13.39 ,$53.09 ,$9.91 ,4,7796941,"$2,352 "
4845,Washington,2024-03-11,"2,076","2,073","9,114","1,937",$621.45 ,$11.97 ,$111.52 ,$18.67 ,6,7796941,"$3,528 "
4846,Washington,2024-03-18,"2,167","1,890","8,813",355,$711.20 ,$35.43 ,$101.60 ,$2.01 ,15,7796941,"$8,820 "
4866,Washington,2024-08-12,"1,157","3,548","3,161",174,$362.36 ,$3.52 ,$50.53 ,$3.91 ,5,7796941,"$2,940 "
4867,Washington,2024-08-19,933,666,"3,556",502,$409.64 ,$4.65 ,$50.44 ,$11.02 ,3,7796941,"$1,764 "
4868,Washington,2024-08-26,"1,168","1,241","3,147","1,818",$489.26 ,$88.20 ,$42.70 ,$6.77 ,3,7796941,"$1,764 "
4869,Washington,2024-09-02,"1,388","2,175","3,178",377,$399.37 ,$7.02 ,$45.56 ,$13.35 ,2,7796941,"$1,176 "
4870,Washington,2024-09-09,"1,107","1,811","2,786",193,$447.87 ,$24.15 ,$39.59 ,$2.09 ,3,7796941,"$1,764 "
4871,Washington,2024-09-16,942,"6,382","2,737",455,$471.49 ,$44.88 ,$37.21 ,$4.33 ,0,7796941,$0 
4872,Washington,2024-09-23,"1,110","9,025","2,587",396,$413.54 ,$42.36 ,$33.25 ,$5.45 ,4,7796941,"$2,352 "
4873,Washington,2024-09-30,"1,276","10,603","2,863",473,$406.06 ,$36.93 ,$35.99 ,$6.19 ,0,7796941,$0 
4874,Washington,2024-10-07,"1,297","1,179","2,353",240,$571.72 ,$19.30 ,$34.12 ,$7.06 ,1,7796941,$588 
4875,Washington,2024-10-14,"1,207","1,145","1,583",284,$520.39 ,$172.21 ,$23.51 ,$10.42 ,4,7796941,"$2,352 "
4876,Washington,2024-10-21,999,109,"2,635",289,$500.81 ,$7.68 ,$21.80 ,$3.31 ,3,7796941,"$1,764 "
4877,Washington,2024-10-28,936,409,"1,443",417,$312.61 ,$0.00 ,$27.46 ,$7.30 ,2,7796941,"$1,176 "
4878,Washington,2024-11-04,"1,319","4,181","2,421",470,$576.45 ,$121.66 ,$30.95 ,$7.65 ,3,7796941,"$1,764 "
4879,Washington,2024-11-11,"1,788","11,335","1,440",295,$537.82 ,$125.93 ,$32.88 ,$6.91 ,1,7796941,$588 
4880,Washington,2024-11-18,"1,556","9,117","5,178",323,$576.09 ,$59.32 ,$33.26 ,$9.37 ,1,7796941,$588 
4881,Washington,2024-11-25,"1,191","2,698","4,355",270,$425.99 ,$47.19 ,$34.62 ,$3.62 ,2,7796941,"$1,176 "
4882,Washington,2024-12-02,"1,285","5,340","4,661",674,$548.14 ,$31.87 ,$39.41 ,$6.09 ,1,7796941,$588 
4883,Washington,2024-12-09,"1,302","3,245","4,936",391,$416.98 ,$31.87 ,$37.49 ,$1.78 ,1,7796941,$588 
4884,Washington,2024-12-16,"1,125","2,045","3,075",114,$347.69 ,$86.16 ,$43.19 ,$13.19 ,5,7796941,"$2,940 "
4885,Washington,2024-12-23,"1,073",445,"3,628",130,$410.60 ,$25.12 ,$34.69 ,$2.85 ,0,7796941,$0 
4886,Washington,2024-12-30,928,927,"7,936",677,$264.05 ,$26.59 ,$38.95 ,$13.76 ,0,7796941,$0 
4887,Washington,2025-01-06,802,"2,318","10,919","3,814",$178.45 ,$22.31 ,$52.36 ,$20.22 ,2,7796941,"$1,176 "
4888,Washington,2025-01-13,"1,607","3,119","14,038","1,918",$360.33 ,$21.63 ,$56.31 ,$29.90 ,5,7796941,"$2,940 "
4889,Washington,2025-01-20,"1,965","2,643","8,256","1,831",$581.65 ,$21.55 ,$47.03 ,$33.86 ,6,7796941,"$3,528 "
4890,Washington,2025-01-27,"1,910","1,191","7,139","3,393",$564.95 ,$13.85 ,$38.38 ,$41.04 ,11,7796941,"$6,468 "
4891,Washington,2025-02-03,"1,286",675,"2,353","2,781",$481.77 ,$29.90 ,$25.18 ,$27.43 ,1,7796941,$588 
4892,Washington,2025-02-10,"1,217",292,"1,260",731,$405.78 ,$9.25 ,$20.20 ,$24.80 ,5,7796941,"$2,940 "
4893,Washington,2025-02-17,"1,076",159,"1,066",814,$284.88 ,$11.15 ,$18.25 ,$24.34 ,3,7796941,"$1,764 "
4913,West Virginia,2024-02-05,90,89,"1,462",54,$26.32 ,$3.66 ,$13.22 ,$0.34 ,0,1782959,$0 
4914,West Virginia,2024-02-12,125,47,839,176,$46.38 ,$0.15 ,$9.73 ,$1.87 ,0,1782959,$0 
4915,West Virginia,2024-02-19,178,765,"1,051",132,$49.51 ,$10.84 ,$12.04 ,$0.71 ,3,1782959,"$1,764 "
4916,West Virginia,2024-02-26,129,273,565,123,$20.44 ,$4.17 ,$6.50 ,$0.56 ,0,1782959,$0 
4917,West Virginia,2024-03-04,102,474,"1,106",103,$35.49 ,$1.94 ,$7.28 ,$0.77 ,0,1782959,$0 
4918,West Virginia,2024-03-11,168,486,978,196,$58.93 ,$3.34 ,$10.36 ,$0.79 ,1,1782959,$588 
4919,West Virginia,2024-03-18,150,455,919,73,$34.01 ,$10.99 ,$11.58 ,$4.45 ,4,1782959,"$2,352 "
4939,West Virginia,2024-08-12,231,195,290,14,$57.05 ,$0.61 ,$3.97 ,$0.46 ,0,1782959,$0 
4940,West Virginia,2024-08-19,200,110,283,25,$81.54 ,$0.03 ,$3.91 ,$0.25 ,1,1782959,$588 
4941,West Virginia,2024-08-26,271,57,246,135,$181.20 ,$0.06 ,$3.10 ,$1.18 ,1,1782959,$588 
4942,West Virginia,2024-09-02,279,49,235,11,$153.91 ,$0.00 ,$3.29 ,$0.10 ,2,1782959,"$1,176 "
4943,West Virginia,2024-09-09,200,64,245,14,$50.67 ,$5.56 ,$2.92 ,$0.03 ,3,1782959,"$1,764 "
4944,West Virginia,2024-09-16,166,356,273,18,$47.39 ,$4.59 ,$3.88 ,$0.13 ,0,1782959,$0 
4945,West Virginia,2024-09-23,171,598,357,26,$67.40 ,$4.03 ,$5.85 ,$0.20 ,0,1782959,$0 
4946,West Virginia,2024-09-30,182,653,366,35,$50.24 ,$10.47 ,$4.84 ,$0.76 ,0,1782959,$0 
4947,West Virginia,2024-10-07,190,58,267,14,$5.30 ,$2.97 ,$3.88 ,$0.46 ,0,1782959,$0 
4948,West Virginia,2024-10-14,178,68,202,30,$187.89 ,$1.33 ,$3.11 ,$0.30 ,1,1782959,$588 
4949,West Virginia,2024-10-21,151,22,617,32,$133.96 ,$0.00 ,$3.61 ,$0.15 ,1,1782959,$588 
4950,West Virginia,2024-10-28,157,25,99,38,$132.20 ,$0.00 ,$2.47 ,$0.14 ,1,1782959,$588 
4951,West Virginia,2024-11-04,263,182,105,29,$306.04 ,$2.17 ,$1.68 ,$0.39 ,1,1782959,$588 
4952,West Virginia,2024-11-11,359,308,123,29,$126.08 ,$3.04 ,$3.70 ,$0.40 ,0,1782959,$0 
4953,West Virginia,2024-11-18,252,200,593,23,$124.32 ,$0.00 ,$2.14 ,$1.14 ,1,1782959,$588 
4954,West Virginia,2024-11-25,230,84,430,13,$96.66 ,$6.10 ,$2.84 ,$0.04 ,0,1782959,$0 
4955,West Virginia,2024-12-02,212,125,269,27,$82.41 ,$5.50 ,$2.90 ,$0.07 ,0,1782959,$0 
4956,West Virginia,2024-12-09,235,113,288,20,$104.51 ,$1.85 ,$2.67 ,$0.02 ,2,1782959,"$1,176 "
4957,West Virginia,2024-12-16,228,120,222,13,$85.41 ,$13.45 ,$2.33 ,$0.01 ,0,1782959,$0 
4958,West Virginia,2024-12-23,237,10,228,11,$81.48 ,$0.00 ,$2.85 ,$0.01 ,0,1782959,$0 
4959,West Virginia,2024-12-30,122,18,413,50,$53.15 ,$0.01 ,$2.05 ,$1.74 ,0,1782959,$0 
4960,West Virginia,2025-01-06,127,60,467,150,$9.83 ,$8.34 ,$2.71 ,$0.36 ,0,1782959,$0 
4961,West Virginia,2025-01-13,264,78,693,110,$115.53 ,$3.10 ,$3.27 ,$4.68 ,2,1782959,"$1,176 "
4962,West Virginia,2025-01-20,427,72,413,91,$165.59 ,$0.34 ,$3.11 ,$1.66 ,2,1782959,"$1,176 "
4963,West Virginia,2025-01-27,445,26,424,212,$261.79 ,$0.00 ,$4.84 ,$6.20 ,1,1782959,$588 
4964,West Virginia,2025-02-03,301,21,138,177,$226.74 ,$0.00 ,$1.10 ,$2.41 ,3,1782959,"$1,764 "
4965,West Virginia,2025-02-10,363,23,108,53,$124.10 ,$0.93 ,$2.00 ,$1.63 ,5,1782959,"$2,940 "
4966,West Virginia,2025-02-17,219,5,107,44,$113.79 ,$0.00 ,$4.61 ,$1.89 ,4,1782959,"$2,352 "
4986,Wisconsin,2024-02-05,525,138,"4,249",216,$247.30 ,$9.83 ,$37.19 ,$1.95 ,4,5893718,"$2,352 "
4987,Wisconsin,2024-02-12,574,82,"2,720",625,$169.25 ,$1.27 ,$28.43 ,$8.00 ,3,5893718,"$1,764 "
4988,Wisconsin,2024-02-19,853,"1,487","3,191",660,$143.82 ,$3.09 ,$27.91 ,$6.55 ,3,5893718,"$1,764 "
4989,Wisconsin,2024-02-26,404,776,"1,562",254,$114.29 ,$12.24 ,$17.59 ,$0.81 ,1,5893718,$588 
4990,Wisconsin,2024-03-04,372,"1,330","2,783",492,$90.70 ,$9.89 ,$19.66 ,$3.80 ,0,5893718,$0 
4991,Wisconsin,2024-03-11,666,"1,117","2,948",688,$277.63 ,$3.61 ,$29.50 ,$2.04 ,7,5893718,"$4,116 "
4992,Wisconsin,2024-03-18,704,995,"2,780",156,$223.73 ,$19.05 ,$24.57 ,$0.29 ,6,5893718,"$3,528 "
5012,Wisconsin,2024-08-12,868,811,711,64,$357.91 ,$4.14 ,$10.94 ,$0.53 ,3,5893718,"$1,764 "
5013,Wisconsin,2024-08-19,689,183,741,110,$457.26 ,$5.80 ,$10.77 ,$1.87 ,1,5893718,$588 
5014,Wisconsin,2024-08-26,833,299,609,615,$395.23 ,$2.82 ,$11.89 ,$1.03 ,0,5893718,$0 
5015,Wisconsin,2024-09-02,976,466,784,68,$365.06 ,$3.16 ,$20.17 ,$1.30 ,4,5893718,"$2,352 "
5016,Wisconsin,2024-09-09,696,509,726,57,$239.11 ,$6.88 ,$14.80 ,$0.83 ,1,5893718,$588 
5017,Wisconsin,2024-09-16,663,"2,386",689,143,$226.49 ,$2.24 ,$14.51 ,$1.41 ,3,5893718,"$1,764 "
5018,Wisconsin,2024-09-23,663,"3,340",850,91,$232.96 ,$5.84 ,$20.05 ,$0.47 ,3,5893718,"$1,764 "
5019,Wisconsin,2024-09-30,749,"4,181",853,157,$197.31 ,$18.52 ,$13.77 ,$3.57 ,5,5893718,"$2,940 "
5020,Wisconsin,2024-10-07,804,208,687,53,$264.20 ,$5.59 ,$13.07 ,$0.70 ,2,5893718,"$1,176 "
5021,Wisconsin,2024-10-14,738,345,626,109,$425.70 ,$11.14 ,$10.64 ,$0.48 ,2,5893718,"$1,176 "
5022,Wisconsin,2024-10-21,671,15,"4,171",104,$501.03 ,$0.00 ,$12.04 ,$1.78 ,2,5893718,"$1,176 "
5023,Wisconsin,2024-10-28,599,79,300,166,$288.51 ,$0.00 ,$10.92 ,$2.52 ,0,5893718,$0 
5024,Wisconsin,2024-11-04,856,568,492,128,$368.65 ,$9.72 ,$9.98 ,$5.21 ,3,5893718,"$1,764 "
5025,Wisconsin,2024-11-11,"1,283","1,365",560,106,$453.33 ,$14.91 ,$9.72 ,$1.38 ,0,5893718,$0 
5026,Wisconsin,2024-11-18,"1,038","1,251","2,944",130,$410.49 ,$3.74 ,$11.61 ,$2.39 ,2,5893718,"$1,176 "
5027,Wisconsin,2024-11-25,813,383,"1,518",76,$390.07 ,$9.05 ,$12.61 ,$2.71 ,3,5893718,"$1,764 "
5028,Wisconsin,2024-12-02,708,734,"1,619",186,$286.35 ,$7.27 ,$10.93 ,$15.69 ,0,5893718,$0 
5029,Wisconsin,2024-12-09,852,430,"1,829",89,$447.67 ,$55.22 ,$12.21 ,$0.92 ,3,5893718,"$1,764 "
5030,Wisconsin,2024-12-16,761,547,"1,283",50,$301.33 ,$1.47 ,$14.92 ,$3.71 ,3,5893718,"$1,764 "
5031,Wisconsin,2024-12-23,808,43,"1,737",59,$292.38 ,$6.10 ,$13.69 ,$2.96 ,1,5893718,$588 
